	L_Shoulder_Angle	L_Shoulder_Angle	L_Shoulder_Angle	L_Elbow_Angle	L_Elbow_Angle	L_Elbow_Angle	L_Wrist_Angle	L_Wrist_Angle	L_Wrist_Angle	R_Shoulder Angle	R_Shoulder Angle	R_Shoulder Angle	R_Elbow Angle	R_Elbow Angle	R_Elbow Angle	R_Wrist Angle	R_Wrist Angle	R_Wrist Angle	Thorax_Angle	Thorax_Angle	Thorax_Angle
	LINK_MODEL_BASED	LINK_MODEL_BASED	LINK_MODEL_BASED	LINK_MODEL_BASED	LINK_MODEL_BASED	LINK_MODEL_BASED	LINK_MODEL_BASED	LINK_MODEL_BASED	LINK_MODEL_BASED	LINK_MODEL_BASED	LINK_MODEL_BASED	LINK_MODEL_BASED	LINK_MODEL_BASED	LINK_MODEL_BASED	LINK_MODEL_BASED	LINK_MODEL_BASED	LINK_MODEL_BASED	LINK_MODEL_BASED	LINK_MODEL_BASED	LINK_MODEL_BASED	LINK_MODEL_BASED
	PROCESSED	PROCESSED	PROCESSED	PROCESSED	PROCESSED	PROCESSED	PROCESSED	PROCESSED	PROCESSED	PROCESSED	PROCESSED	PROCESSED	PROCESSED	PROCESSED	PROCESSED	PROCESSED	PROCESSED	PROCESSED	PROCESSED	PROCESSED	PROCESSED
ITEM	X	Y	Z	X	Y	Z	X	Y	Z	X	Y	Z	X	Y	Z	X	Y	Z	X	Y	Z
2432	-3.01776	48.97351	54.01171	-7.00891	-68.20052	154.94641	-6.34732	11.18783	89.44404	-11.03711	-17.79786	-94.45408	-11.69925	21.09432	-133.65157	-6.26206	-6.17279	-89.36009	-6.93594	-0.55368	5.57382
2433	-2.84795	49.67524	54.05438	-6.78908	-68.55061	154.93790	-6.40546	11.14957	89.44225	-11.06101	-17.83132	-94.47237	-11.71103	21.12502	-133.64876	-6.27148	-6.17293	-89.35951	-6.95746	-0.56906	5.59593
2434	-2.68340	50.37845	54.09458	-6.53476	-68.89486	155.01656	-6.45916	11.11752	89.43964	-11.08207	-17.86524	-94.48568	-11.72247	21.15350	-133.64445	-6.28113	-6.17328	-89.35899	-6.98038	-0.58660	5.61269
2435	-2.52581	51.08331	54.13412	-6.24559	-69.23328	155.18901	-6.50823	11.09193	89.43627	-11.10020	-17.89949	-94.49369	-11.73397	21.17950	-133.63783	-6.29083	-6.17366	-89.35853	-7.00436	-0.60657	5.62339
2436	-2.37653	51.78982	54.17447	-5.92146	-69.56584	155.46246	-6.55258	11.07293	89.43222	-11.11535	-17.93406	-94.49645	-11.74598	21.20274	-133.62820	-6.30039	-6.17387	-89.35814	-7.02915	-0.62911	5.62760
2437	-2.23639	52.49785	54.21661	-5.56245	-69.89244	155.84435	-6.59218	11.06057	89.42759	-11.12755	-17.96903	-94.49438	-11.75898	21.22301	-133.61507	-6.30966	-6.17376	-89.35782	-7.05460	-0.65420	5.62522
2438	-2.10577	53.20706	54.26104	-5.16874	-70.21299	156.34193	-6.62714	11.05477	89.42247	-11.13690	-18.00463	-94.48825	-11.77345	21.24010	-133.59810	-6.31846	-6.17317	-89.35757	-7.08069	-0.68166	5.61650
2439	-1.98467	53.91703	54.30790	-4.74055	-70.52739	156.96204	-6.65766	11.05539	89.41697	-11.14356	-18.04108	-94.47902	-11.78974	21.25387	-133.57719	-6.32663	-6.17202	-89.35739	-7.10749	-0.71122	5.60194
2440	-1.87308	54.62727	54.35734	-4.27816	-70.83557	157.71030	-6.68404	11.06224	89.41119	-11.14767	-18.07857	-94.46754	-11.80795	21.26427	-133.55240	-6.33400	-6.17028	-89.35725	-7.13514	-0.74259	5.58211
2441	-1.77103	55.33730	54.40962	-3.78194	-71.13747	158.59059	-6.70670	11.07506	89.40524	-11.14935	-18.11719	-94.45451	-11.82792	21.27132	-133.52391	-6.34035	-6.16798	-89.35716	-7.16385	-0.77554	5.55753
2442	-1.67868	56.04666	54.46517	-3.25229	-71.43309	159.60431	-6.72614	11.09354	89.39922	-11.14869	-18.15698	-94.44046	-11.84933	21.27509	-133.49197	-6.34550	-6.16521	-89.35709	-7.19384	-0.80989	5.52867
2443	-1.59627	56.75490	54.52448	-2.68955	-71.72244	160.74966	-6.74299	11.11733	89.39325	-11.14577	-18.19794	-94.42582	-11.87187	21.27571	-133.45685	-6.34930	-6.16203	-89.35703	-7.22538	-0.84551	5.49597
2444	-1.52410	57.46160	54.58809	-2.09385	-72.00554	162.02089	-6.75790	11.14602	89.38744	-11.14064	-18.24004	-94.41089	-11.89518	21.27333	-133.41890	-6.35167	-6.15852	-89.35696	-7.25875	-0.88236	5.45980
2445	-1.46257	58.16639	54.65656	-1.46501	-72.28241	163.40727	-6.77148	11.17924	89.38188	-11.13335	-18.28320	-94.39580	-11.91887	21.26814	-133.37871	-6.35253	-6.15480	-89.35688	-7.29423	-0.92047	5.42047
2446	-1.41220	58.86893	54.73053	-0.80255	-72.55306	164.89203	-6.78427	11.21667	89.37659	-11.12398	-18.32729	-94.38057	-11.94262	21.26039	-133.33698	-6.35190	-6.15096	-89.35677	-7.33210	-0.95996	5.37821
2447	-1.37356	59.56893	54.81074	-0.10596	-72.81745	166.45079	-6.79677	11.25803	89.37161	-11.11261	-18.37216	-94.36514	-11.96608	21.25036	-133.29443	-6.34985	-6.14709	-89.35663	-7.37263	-1.00098	5.33315
2448	-1.34734	60.26615	54.89807	0.62492	-73.07553	168.05000	-6.80942	11.30306	89.36691	-11.09939	-18.41763	-94.34931	-11.98901	21.23843	-133.25177	-6.34654	-6.14326	-89.35645	-7.41603	-1.04372	5.28536
2449	-1.33421	60.96037	54.99360	1.38969	-73.32719	169.64548	-6.82268	11.35152	89.36246	-11.08444	-18.46351	-94.33292	-12.01122	21.22498	-133.20964	-6.34221	-6.13950	-89.35626	-7.46249	-1.08841	5.23485
2450	-1.33486	61.65146	55.09847	2.18742	-73.57233	171.18091	-6.83693	11.40318	89.35819	-11.06794	-18.50964	-94.31573	-12.03261	21.21040	-133.16858	-6.33719	-6.13580	-89.35604	-7.51215	-1.13527	5.18165
2451	-1.34992	62.33928	55.21385	3.01687	-73.81081	172.58702	-6.85249	11.45776	89.35410	-11.05007	-18.55586	-94.29762	-12.05316	21.19511	-133.12907	-6.33188	-6.13214	-89.35580	-7.56509	-1.18453	5.12578
2452	-1.37991	63.02371	55.34081	3.87661	-74.04245	173.78064	-6.86954	11.51499	89.35017	-11.03106	-18.60204	-94.27842	-12.07288	21.17952	-133.09151	-6.32665	-6.12850	-89.35551	-7.62132	-1.23637	5.06733
2453	-1.42529	63.70462	55.48030	4.76530	-74.26706	174.66425	-6.88813	11.57459	89.34637	-11.01113	-18.64808	-94.25804	-12.09185	21.16404	-133.05620	-6.32186	-6.12486	-89.35519	-7.68079	-1.29092	5.00642
2454	-1.48653	64.38184	55.63321	5.68176	-74.48444	175.12572	-6.90808	11.63632	89.34267	-10.99054	-18.69386	-94.23643	-12.11012	21.14907	-133.02342	-6.31776	-6.12121	-89.35481	-7.74341	-1.34828	4.94321
2455	-1.56408	65.05518	55.80034	6.62505	-74.69441	175.03819	-6.92902	11.69991	89.33903	-10.96956	-18.73932	-94.21354	-12.12775	21.13504	-132.99336	-6.31455	-6.11751	-89.35439	-7.80902	-1.40849	4.87792
2456	-1.65841	65.72444	55.98242	7.59438	-74.89682	174.26074	-6.95030	11.76504	89.33540	-10.94845	-18.78435	-94.18935	-12.14478	21.12238	-132.96611	-6.31235	-6.11369	-89.35392	-7.87741	-1.47154	4.81079
2457	-1.76994	66.38934	56.18008	8.58905	-75.09154	172.63939	-6.97103	11.83134	89.33172	-10.92748	-18.82889	-94.16396	-12.16124	21.11148	-132.94165	-6.31122	-6.10968	-89.35341	-7.94838	-1.53733	4.74212
2458	-1.89906	67.04959	56.39390	9.60842	-75.27845	170.00945	-6.99019	11.89844	89.32793	-10.90691	-18.87290	-94.13744	-12.17717	21.10273	-132.91992	-6.31117	-6.10542	-89.35289	-8.02164	-1.60565	4.67224
2459	-2.04618	67.70485	56.62434	10.65186	-75.45747	166.19867	-7.00674	11.96600	89.32395	-10.88699	-18.91634	-94.11005	-12.19266	21.09647	-132.90074	-6.31219	-6.10082	-89.35237	-8.09692	-1.67627	4.60150
2460	-2.21173	68.35480	56.87189	11.71861	-75.62848	161.03159	-7.01987	12.03369	89.31965	-10.86795	-18.95920	-94.08206	-12.20783	21.09298	-132.88387	-6.31432	-6.09584	-89.35189	-8.17394	-1.74885	4.53030
2461	-2.39617	68.99909	57.13702	12.80757	-75.79139	154.33531	-7.02902	12.10117	89.31497	-10.84997	-19.00148	-94.05385	-12.22287	21.09247	-132.86890	-6.31759	-6.09047	-89.35145	-8.25240	-1.82303	4.45902
2462	-2.59993	69.63744	57.42020	13.91717	-75.94609	145.94702	-7.03405	12.16821	89.30988	-10.83326	-19.04319	-94.02592	-12.23798	21.09509	-132.85533	-6.32204	-6.08470	-89.35106	-8.33201	-1.89839	4.38809
2463	-2.82345	70.26953	57.72191	15.04552	-76.09249	135.72372	-7.03517	12.23460	89.30442	-10.81799	-19.08437	-93.99890	-12.25345	21.10093	-132.84251	-6.32772	-6.07858	-89.35072	-8.41249	-1.97448	4.31795
2464	-3.06718	70.89510	58.04263	16.19058	-76.23046	123.55437	-7.03300	12.30027	89.29869	-10.80432	-19.12506	-93.97349	-12.26958	21.10997	-132.82973	-6.33469	-6.07215	-89.35044	-8.49355	-2.05082	4.24901
2465	-3.33168	71.51388	58.38289	17.35018	-76.35981	109.37410	-7.02859	12.36518	89.29289	-10.79238	-19.16530	-93.95040	-12.28669	21.12218	-132.81618	-6.34302	-6.06545	-89.35020	-8.57488	-2.12691	4.18170
2466	-3.61757	72.12556	58.74326	18.52207	-76.48035	93.18124	-7.02324	12.42937	89.28722	-10.78228	-19.20517	-93.93037	-12.30509	21.13741	-132.80116	-6.35278	-6.05853	-89.34998	-8.65620	-2.20224	4.11638
2467	-3.92569	72.72988	59.12449	19.70395	-76.59185	75.05675	-7.01826	12.49294	89.28181	-10.77409	-19.24471	-93.91405	-12.32506	21.15549	-132.78398	-6.36401	-6.05143	-89.34974	-8.73722	-2.27629	4.05338
2468	-4.25725	73.32653	59.52769	20.89353	-76.69411	55.18628	-7.01472	12.55606	89.27672	-10.76788	-19.28397	-93.90202	-12.34686	21.17620	-132.76407	-6.37673	-6.04416	-89.34949	-8.81763	-2.34853	3.99295
2469	-4.61395	73.91523	59.95450	22.08863	-76.78693	33.88445	-7.01334	12.61891	89.27184	-10.76366	-19.32298	-93.89474	-12.37067	21.19931	-132.74092	-6.39091	-6.03676	-89.34920	-8.89712	-2.41850	3.93518
2470	-4.99818	74.49571	60.40718	23.28721	-76.87022	11.62080	-7.01451	12.68163	89.26707	-10.76144	-19.36174	-93.89248	-12.39666	21.22454	-132.71414	-6.40650	-6.02924	-89.34885	-8.97543	-2.48577	3.88004
2471	-5.41301	75.06769	60.88871	24.48742	-76.94392	-10.98044	-7.01833	12.74430	89.26231	-10.76117	-19.40027	-93.89532	-12.42490	21.25163	-132.68350	-6.42341	-6.02160	-89.34842	-9.05227	-2.54997	3.82735
2472	-5.86220	75.63089	61.40270	25.68762	-77.00813	-33.22473	-7.02464	12.80681	89.25747	-10.76281	-19.43854	-93.90321	-12.45545	21.28031	-132.64902	-6.44153	-6.01385	-89.34790	-9.12741	-2.61079	3.77680
2473	-6.35004	76.18502	61.95332	26.88638	-77.06296	-54.48749	-7.03300	12.86899	89.25255	-10.76625	-19.47655	-93.91595	-12.48825	21.31029	-132.61092	-6.46072	-6.00601	-89.34731	-9.20067	-2.66797	3.72804
2474	-6.88134	76.72975	62.54525	28.08225	-77.10864	-74.29841	-7.04281	12.93057	89.24756	-10.77138	-19.51428	-93.93325	-12.52323	21.34134	-132.56958	-6.48079	-5.99816	-89.34663	-9.27190	-2.72132	3.68069
2475	-7.46145	77.26468	63.18377	29.27354	-77.14544	-92.34218	-7.05348	12.99129	89.24255	-10.77809	-19.55172	-93.95473	-12.56021	21.37321	-132.52542	-6.50156	-5.99036	-89.34589	-9.34101	-2.77068	3.63440
2476	-8.09635	77.78935	63.87479	30.45819	-77.17365	-108.43227	-7.06460	13.05086	89.23759	-10.78622	-19.58888	-93.97990	-12.59895	21.40569	-132.47885	-6.52284	-5.98270	-89.34509	-9.40795	-2.81597	3.58888
2477	-8.79269	78.30329	64.62497	31.63378	-77.19358	-122.48701	-7.07588	13.10900	89.23272	-10.79564	-19.62575	-94.00821	-12.63918	21.43861	-132.43025	-6.54446	-5.97527	-89.34424	-9.47268	-2.85721	3.54393
2478	-9.55777	78.80594	65.44168	32.79747	-77.20564	-134.50790	-7.08722	13.16542	89.22800	-10.80621	-19.66232	-94.03904	-12.68060	21.47182	-132.38004	-6.56622	-5.96817	-89.34335	-9.53521	-2.89450	3.49946
2479	-10.39959	79.29673	66.33308	33.94613	-77.21030	-144.56030	-7.09865	13.21987	89.22353	-10.81777	-19.69859	-94.07171	-12.72289	21.50519	-132.32858	-6.58790	-5.96148	-89.34239	-9.59552	-2.92800	3.45542
2480	-11.32660	79.77504	67.30776	35.07660	-77.20802	-152.75661	-7.11041	13.27213	89.21944	-10.83021	-19.73453	-94.10556	-12.76576	21.53862	-132.27628	-6.60927	-5.95528	-89.34139	-9.65356	-2.95790	3.41183
2481	-12.34747	80.24022	68.37453	36.18599	-77.19930	-159.24164	-7.12293	13.32211	89.21593	-10.84339	-19.77014	-94.13994	-12.80893	21.57205	-132.22348	-6.63006	-5.94964	-89.34033	-9.70925	-2.98440	3.36878
2482	-13.47091	80.69157	69.54211	37.27178	-77.18449	-164.18076	-7.13682	13.36977	89.21326	-10.85720	-19.80541	-94.17419	-12.85211	21.60539	-132.17056	-6.65007	-5.94460	-89.33923	-9.76250	-3.00768	3.32643
2483	-14.70544	81.12836	70.81902	38.33180	-77.16396	-167.74991	-7.15286	13.41515	89.21169	-10.87153	-19.84032	-94.20777	-12.89508	21.63860	-132.11789	-6.66909	-5.94018	-89.33810	-9.81317	-3.02790	3.28499
2484	-16.05920	81.54986	72.21333	39.36431	-77.13800	-170.12752	-7.17178	13.45832	89.21140	-10.88628	-19.87485	-94.24019	-12.93763	21.67161	-132.06577	-6.68695	-5.93642	-89.33692	-9.86120	-3.04525	3.24471
2485	-17.53960	81.95537	73.73245	40.36813	-77.10684	-171.48811	-7.19400	13.49947	89.21248	-10.90135	-19.90895	-94.27107	-12.97959	21.70435	-132.01447	-6.70356	-5.93333	-89.33573	-9.90656	-3.05991	3.20585
2486	-19.15300	82.34418	75.38267	41.34266	-77.07069	-171.99750	-7.21947	13.53895	89.21490	-10.91664	-19.94256	-94.30018	-13.02080	21.73674	-131.96422	-6.71888	-5.93096	-89.33453	-9.94930	-3.07212	3.16871
2487	-20.90432	82.71564	77.16891	42.28769	-77.02974	-171.80974	-7.24783	13.57719	89.21859	-10.93207	-19.97560	-94.32735	-13.06114	21.76870	-131.91527	-6.73294	-5.92930	-89.33332	-9.98953	-3.08212	3.13354
2488	-22.79692	83.06911	79.09456	43.20334	-76.98419	-171.06544	-7.27858	13.61461	89.22338	-10.94756	-20.00800	-94.35257	-13.10050	21.80013	-131.86780	-6.74582	-5.92834	-89.33212	-10.02746	-3.09017	3.10060
2489	-24.83239	83.40409	81.16125	44.09004	-76.93426	-169.89029	-7.31105	13.65160	89.22914	-10.96308	-20.03966	-94.37591	-13.13882	21.83092	-131.82198	-6.75768	-5.92804	-89.33093	-10.06332	-3.09653	3.07008
2490	-27.01022	83.72012	83.36858	44.94841	-76.88021	-168.39481	-7.34447	13.68850	89.23566	-10.97859	-20.07051	-94.39754	-13.17606	21.86096	-131.77792	-6.76873	-5.92833	-89.32975	-10.09735	-3.10144	3.04217
2491	-29.32758	84.01685	85.71381	45.77908	-76.82232	-166.67465	-7.37815	13.72553	89.24278	-10.99410	-20.10045	-94.41776	-13.21220	21.89012	-131.73573	-6.77924	-5.92913	-89.32858	-10.12981	-3.10509	3.01700
2492	-31.77930	84.29406	88.19191	46.58260	-76.76092	-164.81131	-7.41156	13.76288	89.25034	-11.00960	-20.12939	-94.43688	-13.24725	21.91825	-131.69543	-6.78944	-5.93031	-89.32743	-10.16091	-3.10763	2.99470
2493	-34.35776	84.55170	90.79547	47.35934	-76.69634	-162.87289	-7.44425	13.80066	89.25822	-11.02513	-20.15726	-94.45524	-13.28118	21.94524	-131.65714	-6.79955	-5.93176	-89.32628	-10.19085	-3.10914	2.97535
2494	-37.05272	84.78986	93.51443	48.10955	-76.62897	-160.91525	-7.47591	13.83888	89.26630	-11.04071	-20.18396	-94.47314	-13.31394	21.97097	-131.62100	-6.80969	-5.93333	-89.32513	-10.21978	-3.10966	2.95901
2495	-39.85103	85.00876	96.33595	48.83332	-76.55915	-158.98323	-7.50642	13.87745	89.27448	-11.05639	-20.20939	-94.49094	-13.34544	21.99535	-131.58725	-6.81991	-5.93493	-89.32401	-10.24785	-3.10918	2.94579
2496	-42.73669	85.20887	99.24426	49.53061	-76.48730	-157.11189	-7.53588	13.91616	89.28275	-11.07223	-20.23351	-94.50904	-13.37559	22.01829	-131.55615	-6.83019	-5.93643	-89.32292	-10.27519	-3.10758	2.93579
2497	-45.69086	85.39081	102.22086	50.20116	-76.41382	-155.32770	-7.56449	13.95476	89.29108	-11.08829	-20.25626	-94.52788	-13.40423	22.03973	-131.52794	-6.84045	-5.93776	-89.32188	-10.30192	-3.10466	2.92915
2498	-48.69231	85.55538	105.24490	50.84451	-76.33916	-153.64980	-7.59254	13.99293	89.29943	-11.10464	-20.27763	-94.54795	-13.43122	22.05959	-131.50287	-6.85059	-5.93884	-89.32093	-10.32813	-3.10013	2.92604
2499	-51.71799	85.70358	108.29369	51.46003	-76.26379	-152.09099	-7.62034	14.03039	89.30782	-11.12134	-20.29760	-94.56975	-13.45638	22.07780	-131.48111	-6.86053	-5.93960	-89.32008	-10.35396	-3.09370	2.92666
2500	-54.74376	85.83656	111.34351	52.04699	-76.18817	-150.65891	-7.64826	14.06685	89.31626	-11.13845	-20.31617	-94.59377	-13.47954	22.09427	-131.46284	-6.87015	-5.93997	-89.31937	-10.37957	-3.08508	2.93124
2501	-57.74522	85.95560	114.37032	52.60468	-76.11275	-149.35672	-7.67664	14.10207	89.32475	-11.15602	-20.33334	-94.62049	-13.50053	22.10891	-131.44815	-6.87936	-5.93992	-89.31882	-10.40516	-3.07403	2.94000
2502	-60.69846	86.06210	117.35053	53.13251	-76.03793	-148.18396	-7.70574	14.13588	89.33328	-11.17407	-20.34912	-94.65038	-13.51922	22.12160	-131.43703	-6.88802	-5.93946	-89.31845	-10.43092	-3.06036	2.95316
2503	-63.58087	86.15748	120.26172	53.63016	-75.96407	-147.13730	-7.73572	14.16818	89.34187	-11.19263	-20.36350	-94.68384	-13.53548	22.13221	-131.42940	-6.89601	-5.93859	-89.31827	-10.45701	-3.04394	2.97093
2504	-66.37178	86.24320	123.08333	54.09755	-75.89140	-146.21111	-7.76659	14.19895	89.35052	-11.21172	-20.37647	-94.72116	-13.54924	22.14059	-131.42509	-6.90317	-5.93737	-89.31829	-10.48356	-3.02471	2.99344
2505	-69.05290	86.32072	125.79709	54.53487	-75.82014	-145.39809	-7.79818	14.22827	89.35919	-11.23132	-20.38804	-94.76258	-13.56046	22.14661	-131.42384	-6.90937	-5.93585	-89.31850	-10.51065	-3.00265	3.02080
2506	-71.60860	86.39142	128.38730	54.94266	-75.75046	-144.68956	-7.83006	14.25635	89.36785	-11.25141	-20.39820	-94.80821	-13.56917	22.15009	-131.42534	-6.91450	-5.93414	-89.31889	-10.53830	-2.97783	3.05307
2507	-74.02609	86.45663	130.84103	55.32173	-75.68243	-144.07594	-7.86164	14.28349	89.37637	-11.27196	-20.40693	-94.85811	-13.57542	22.15086	-131.42912	-6.91848	-5.93230	-89.31944	-10.56649	-2.95038	3.09020
2508	-76.29565	86.51759	133.14833	55.67313	-75.61613	-143.54729	-7.89218	14.31005	89.38461	-11.29292	-20.41422	-94.91219	-13.57934	22.14874	-131.43465	-6.92129	-5.93044	-89.32012	-10.59515	-2.92051	3.13209
2509	-78.41045	86.57540	135.30209	55.99800	-75.55161	-143.09348	-7.92087	14.33638	89.39233	-11.31423	-20.42002	-94.97025	-13.58108	22.14357	-131.44130	-6.92300	-5.92859	-89.32088	-10.62418	-2.88852	3.17853
2510	-80.36636	86.63108	137.29788	56.29754	-75.48892	-142.70479	-7.94697	14.36281	89.39938	-11.33583	-20.42429	-95.03197	-13.58081	22.13521	-131.44841	-6.92375	-5.92679	-89.32171	-10.65348	-2.85477	3.22925
2511	-82.16162	86.68555	139.13361	56.57289	-75.42818	-142.37222	-7.96996	14.38960	89.40558	-11.35764	-20.42696	-95.09698	-13.57873	22.12354	-131.45532	-6.92366	-5.92505	-89.32256	-10.68293	-2.81967	3.28389
2512	-83.79655	86.73959	140.80936	56.82515	-75.36953	-142.08763	-7.98952	14.41697	89.41081	-11.37962	-20.42797	-95.16487	-13.57504	22.10849	-131.46147	-6.92288	-5.92333	-89.32341	-10.71245	-2.78365	3.34205
2513	-85.27335	86.79387	142.32706	57.05547	-75.31313	-141.84378	-8.00554	14.44512	89.41505	-11.40168	-20.42727	-95.23514	-13.56994	22.09004	-131.46643	-6.92145	-5.92161	-89.32426	-10.74193	-2.74714	3.40328
2514	-86.59571	86.84892	143.69019	57.26503	-75.25916	-141.63423	-8.01803	14.47423	89.41825	-11.42375	-20.42476	-95.30723	-13.56365	22.06819	-131.47002	-6.91935	-5.91988	-89.32509	-10.77125	-2.71058	3.46706
2515	-87.76874	86.90515	144.90358	57.45506	-75.20774	-141.45345	-8.02718	14.50448	89.42045	-11.44571	-20.42036	-95.38054	-13.55634	22.04297	-131.47218	-6.91653	-5.91817	-89.32589	-10.80027	-2.67439	3.53281
2516	-88.79891	86.96273	145.97357	57.62679	-75.15907	-141.29674	-8.03327	14.53597	89.42170	-11.46741	-20.41398	-95.45433	-13.54816	22.01445	-131.47298	-6.91292	-5.91650	-89.32668	-10.82882	-2.63899	3.59985
2517	-89.69413	87.02161	146.90794	57.78142	-75.11336	-141.16020	-8.03673	14.56879	89.42210	-11.48868	-20.40547	-95.52776	-13.53922	21.98273	-131.47258	-6.90843	-5.91498	-89.32743	-10.85668	-2.60481	3.66732
2518	-90.46358	87.08150	147.71574	57.92019	-75.07079	-141.04066	-8.03799	14.60292	89.42177	-11.50927	-20.39466	-95.59972	-13.52955	21.94794	-131.47116	-6.90300	-5.91370	-89.32817	-10.88361	-2.57231	3.73422
2519	-91.11774	87.14181	148.40739	58.04435	-75.03156	-140.93542	-8.03756	14.63829	89.42078	-11.52892	-20.38130	-95.66897	-13.51912	21.91027	-131.46895	-6.89660	-5.91276	-89.32889	-10.90932	-2.54196	3.79936
2520	-91.66814	87.20168	148.99438	58.15519	-74.99588	-140.84235	-8.03590	14.67481	89.41926	-11.54727	-20.36514	-95.73399	-13.50787	21.86996	-131.46614	-6.88919	-5.91222	-89.32958	-10.93353	-2.51430	3.86138
2521	-92.12599	87.26012	149.48788	58.25402	-74.96387	-140.75966	-8.03343	14.71236	89.41726	-11.56398	-20.34587	-95.79317	-13.49572	21.82728	-131.46304	-6.88072	-5.91216	-89.33026	-10.95594	-2.48983	3.91888
2522	-92.50031	87.31626	149.89690	58.34212	-74.93568	-140.68585	-8.03055	14.75080	89.41483	-11.57879	-20.32325	-95.84515	-13.48257	21.78255	-131.46007	-6.87109	-5.91262	-89.33093	-10.97628	-2.46898	3.97068
2523	-92.79656	87.36945	150.22688	58.42080	-74.91136	-140.61980	-8.02761	14.78993	89.41203	-11.59153	-20.29711	-95.88882	-13.46829	21.73607	-131.45778	-6.86021	-5.91364	-89.33160	-10.99434	-2.45199	4.01593
2524	-93.01652	87.41927	150.47957	58.49132	-74.89098	-140.56055	-8.02498	14.82950	89.40894	-11.60215	-20.26735	-95.92345	-13.45282	21.68817	-131.45670	-6.84806	-5.91527	-89.33226	-11.00995	-2.43899	4.05414
2525	-93.15823	87.46558	150.65298	58.55494	-74.87452	-140.50739	-8.02302	14.86922	89.40568	-11.61070	-20.23399	-95.94870	-13.43614	21.63916	-131.45737	-6.83463	-5.91747	-89.33295	-11.02301	-2.42996	4.08516
2526	-93.21612	87.50845	150.74149	58.61290	-74.86194	-140.45969	-8.02206	14.90879	89.40234	-11.61735	-20.19715	-95.96457	-13.41827	21.58936	-131.46016	-6.82001	-5.92023	-89.33367	-11.03347	-2.42475	4.10919
2527	-93.18084	87.54821	150.73569	58.66644	-74.85316	-140.41681	-8.02237	14.94789	89.39905	-11.62236	-20.15703	-95.97147	-13.39930	21.53908	-131.46533	-6.80427	-5.92347	-89.33443	-11.04131	-2.42306	4.12674
2528	-93.03912	87.58540	150.62227	58.71676	-74.84810	-140.37814	-8.02413	14.98618	89.39585	-11.62608	-20.11395	-95.97013	-13.37931	21.48864	-131.47301	-6.78749	-5.92713	-89.33521	-11.04658	-2.42446	4.13866
2529	-92.77362	87.62083	150.38387	58.76502	-74.84663	-140.34302	-8.02750	15.02332	89.39281	-11.62899	-20.06829	-95.96171	-13.35838	21.43832	-131.48325	-6.76973	-5.93114	-89.33601	-11.04936	-2.42839	4.14613
2530	-92.36329	87.65556	149.99940	58.81234	-74.84861	-140.31078	-8.03259	15.05894	89.39001	-11.63161	-20.02052	-95.94770	-13.33656	21.38842	-131.49603	-6.75100	-5.93546	-89.33680	-11.04978	-2.43414	4.15063
2531	-91.78485	87.69073	149.44560	58.85974	-74.85390	-140.28082	-8.03947	15.09268	89.38750	-11.63453	-19.97115	-95.92978	-13.31389	21.33918	-131.51131	-6.73131	-5.94004	-89.33759	-11.04799	-2.44091	4.15380
2532	-91.01515	87.72740	148.69928	58.90810	-74.86234	-140.25246	-8.04815	15.12422	89.38534	-11.63827	-19.92066	-95.90962	-13.29039	21.29082	-131.52895	-6.71069	-5.94487	-89.33838	-11.04415	-2.44794	4.15720
2533	-90.03318	87.76639	147.73944	58.95818	-74.87377	-140.22507	-8.05860	15.15326	89.38358	-11.64329	-19.86948	-95.88866	-13.26607	21.24353	-131.54877	-6.68924	-5.94997	-89.33916	-11.03845	-2.45451	4.16219
2534	-88.82121	87.80821	146.54839	59.01057	-74.88803	-140.19795	-8.07075	15.17953	89.38226	-11.64990	-19.81796	-95.86815	-13.24096	21.19745	-131.57057	-6.66710	-5.95538	-89.33993	-11.03104	-2.46004	4.16984
2535	-87.36553	87.85313	145.11235	59.06571	-74.90496	-140.17044	-8.08447	15.20283	89.38144	-11.65834	-19.76641	-95.84906	-13.21514	21.15266	-131.59406	-6.64444	-5.96117	-89.34071	-11.02207	-2.46407	4.18096
2536	-85.65685	87.90111	143.42206	59.12385	-74.92439	-140.14189	-8.09961	15.22300	89.38110	-11.66874	-19.71506	-95.83220	-13.18874	21.10921	-131.61888	-6.62145	-5.96740	-89.34148	-11.01166	-2.46626	4.19602
2537	-83.69084	87.95191	141.47316	59.18508	-74.94615	-140.11157	-8.11591	15.23995	89.38123	-11.68113	-19.66416	-95.81818	-13.16200	21.06713	-131.64453	-6.59834	-5.97408	-89.34225	-10.99995	-2.46637	4.21526
2538	-81.46891	88.00504	139.26707	59.24941	-74.97014	-140.07877	-8.13306	15.25369	89.38175	-11.69544	-19.61388	-95.80730	-13.13520	21.02640	-131.67044	-6.57535	-5.98118	-89.34299	-10.98708	-2.46430	4.23859
2539	-78.99903	88.05977	136.81177	59.31678	-74.99621	-140.04269	-8.15065	15.26426	89.38258	-11.71152	-19.56436	-95.79962	-13.10865	20.98705	-131.69606	-6.55272	-5.98863	-89.34369	-10.97313	-2.46007	4.26566
2540	-76.29662	88.11513	134.12267	59.38707	-75.02425	-140.00266	-8.16833	15.27173	89.38357	-11.72910	-19.51568	-95.79478	-13.08265	20.94907	-131.72086	-6.53067	-5.99630	-89.34432	-10.95822	-2.45385	4.29579
