	D:\LaRoche Research\CoRE NSF Motion Primitives\Shoulder Exercise Models\Subject 18\Subject 18 Order 2L0001.c3d	D:\LaRoche Research\CoRE NSF Motion Primitives\Shoulder Exercise Models\Subject 18\Subject 18 Order 2L0001.c3d	D:\LaRoche Research\CoRE NSF Motion Primitives\Shoulder Exercise Models\Subject 18\Subject 18 Order 2L0001.c3d	D:\LaRoche Research\CoRE NSF Motion Primitives\Shoulder Exercise Models\Subject 18\Subject 18 Order 2L0001.c3d	D:\LaRoche Research\CoRE NSF Motion Primitives\Shoulder Exercise Models\Subject 18\Subject 18 Order 2L0001.c3d	D:\LaRoche Research\CoRE NSF Motion Primitives\Shoulder Exercise Models\Subject 18\Subject 18 Order 2L0001.c3d	D:\LaRoche Research\CoRE NSF Motion Primitives\Shoulder Exercise Models\Subject 18\Subject 18 Order 2L0001.c3d	D:\LaRoche Research\CoRE NSF Motion Primitives\Shoulder Exercise Models\Subject 18\Subject 18 Order 2L0001.c3d	D:\LaRoche Research\CoRE NSF Motion Primitives\Shoulder Exercise Models\Subject 18\Subject 18 Order 2L0001.c3d	D:\LaRoche Research\CoRE NSF Motion Primitives\Shoulder Exercise Models\Subject 18\Subject 18 Order 2L0001.c3d	D:\LaRoche Research\CoRE NSF Motion Primitives\Shoulder Exercise Models\Subject 18\Subject 18 Order 2L0001.c3d	D:\LaRoche Research\CoRE NSF Motion Primitives\Shoulder Exercise Models\Subject 18\Subject 18 Order 2L0001.c3d	D:\LaRoche Research\CoRE NSF Motion Primitives\Shoulder Exercise Models\Subject 18\Subject 18 Order 2L0001.c3d	D:\LaRoche Research\CoRE NSF Motion Primitives\Shoulder Exercise Models\Subject 18\Subject 18 Order 2L0001.c3d	D:\LaRoche Research\CoRE NSF Motion Primitives\Shoulder Exercise Models\Subject 18\Subject 18 Order 2L0001.c3d	D:\LaRoche Research\CoRE NSF Motion Primitives\Shoulder Exercise Models\Subject 18\Subject 18 Order 2L0001.c3d	D:\LaRoche Research\CoRE NSF Motion Primitives\Shoulder Exercise Models\Subject 18\Subject 18 Order 2L0001.c3d	D:\LaRoche Research\CoRE NSF Motion Primitives\Shoulder Exercise Models\Subject 18\Subject 18 Order 2L0001.c3d	D:\LaRoche Research\CoRE NSF Motion Primitives\Shoulder Exercise Models\Subject 18\Subject 18 Order 2L0001.c3d	D:\LaRoche Research\CoRE NSF Motion Primitives\Shoulder Exercise Models\Subject 18\Subject 18 Order 2L0001.c3d	D:\LaRoche Research\CoRE NSF Motion Primitives\Shoulder Exercise Models\Subject 18\Subject 18 Order 2L0001.c3d
3482	-4.70419	88.98911	17.24627	95.06154	-67.15912	-97.16607	2.21522	11.17634	88.24237	-9.97828	-21.48744	-88.82006	-10.54628	21.29440	-138.16837	-1.89407	-1.01280	-89.66371	-8.76601	-2.30725	0.53933
3483	-0.53065	89.10188	6.40450	94.98714	-67.01342	-97.25215	2.15379	11.22571	88.24898	-9.97436	-21.53570	-88.94176	-10.56834	21.32577	-138.13605	-1.90925	-1.00892	-89.66240	-8.81821	-2.25404	0.60282
3484	4.38240	89.18771	-5.40597	94.90245	-66.87041	-97.35216	2.08456	11.27484	88.25693	-9.97081	-21.58135	-89.06033	-10.58838	21.35676	-138.10667	-1.92340	-1.00579	-89.66120	-8.86959	-2.20222	0.66467
3485	10.01509	89.24670	-17.95154	94.80831	-66.73010	-97.46487	2.00863	11.32382	88.26611	-9.96766	-21.62426	-89.17532	-10.60629	21.38730	-138.08041	-1.93641	-1.00349	-89.66014	-8.92027	-2.15224	0.72434
3486	16.26612	89.27957	-30.87988	94.70563	-66.59254	-97.58900	1.92718	11.37278	88.27639	-9.96498	-21.66428	-89.28627	-10.62196	21.41733	-138.05733	-1.94819	-1.00204	-89.65925	-8.97032	-2.10453	0.78126
3487	22.89873	89.28775	-43.77052	94.59531	-66.45776	-97.72322	1.84127	11.42181	88.28763	-9.96280	-21.70123	-89.39273	-10.63536	21.44680	-138.03740	-1.95865	-1.00140	-89.65852	-9.01968	-2.05947	0.83482
3488	29.51225	89.27323	-56.23949	94.47830	-66.32581	-97.86625	1.75193	11.47094	88.29971	-9.96115	-21.73495	-89.49419	-10.64648	21.47567	-138.02060	-1.96777	-1.00149	-89.65796	-9.06823	-2.01740	0.88442
3489	35.58463	89.23843	-68.00224	94.35559	-66.19670	-98.01672	1.66012	11.52017	88.31247	-9.96008	-21.76530	-89.59023	-10.65541	21.50386	-138.00682	-1.97562	-1.00220	-89.65758	-9.11579	-1.97854	0.92951
3490	40.53307	89.18606	-78.86996	94.22820	-66.07046	-98.17316	1.56686	11.56940	88.32578	-9.95960	-21.79214	-89.68044	-10.66227	21.53131	-137.99586	-1.98237	-1.00343	-89.65736	-9.16208	-1.94301	0.96958
3491	43.75804	89.11892	-88.72963	94.09721	-65.94709	-98.33405	1.47313	11.61851	88.33951	-9.95975	-21.81538	-89.76450	-10.66728	21.55791	-137.98749	-1.98831	-1.00507	-89.65727	-9.20681	-1.91087	1.00427
3492	44.72085	89.03983	-97.52873	93.96372	-65.82655	-98.49780	1.37990	11.66729	88.35351	-9.96052	-21.83498	-89.84218	-10.67074	21.58352	-137.98131	-1.99379	-1.00703	-89.65730	-9.24965	-1.88207	1.03328
3493	43.02385	88.95150	-105.26199	93.82883	-65.70877	-98.66288	1.28806	11.71551	88.36766	-9.96193	-21.85091	-89.91331	-10.67296	21.60802	-137.97691	-1.99916	-1.00922	-89.65738	-9.29030	-1.85649	1.05645
3494	38.43737	88.85649	-111.95976	93.69360	-65.59357	-98.82787	1.19846	11.76291	88.38184	-9.96395	-21.86320	-89.97781	-10.67427	21.63128	-137.97388	-2.00477	-1.01153	-89.65751	-9.32843	-1.83397	1.07374
3495	30.90242	88.75716	-117.67858	93.55911	-65.48082	-98.99144	1.11182	11.80918	88.39593	-9.96655	-21.87188	-90.03562	-10.67496	21.65316	-137.97185	-2.01090	-1.01389	-89.65765	-9.36374	-1.81429	1.08525
3496	20.53703	88.65561	-122.49316	93.42632	-65.37036	-99.15242	1.02878	11.85403	88.40979	-9.96970	-21.87696	-90.08671	-10.67525	21.67356	-137.97054	-2.01775	-1.01622	-89.65777	-9.39596	-1.79720	1.09114
3497	7.64593	88.55371	-126.48941	93.29613	-65.26210	-99.30975	0.94982	11.89719	88.42332	-9.97333	-21.87846	-90.13105	-10.67522	21.69240	-137.96983	-2.02539	-1.01846	-89.65786	-9.42482	-1.78242	1.09174
3498	-7.29471	88.45309	-129.75838	93.16943	-65.15594	-99.46248	0.87546	11.93837	88.43634	-9.97740	-21.87639	-90.16866	-10.67490	21.70962	-137.96980	-2.03377	-1.02059	-89.65791	-9.45010	-1.76967	1.08744
3499	-23.70581	88.35515	-132.39166	93.04706	-65.05174	-99.60963	0.80622	11.97734	88.44872	-9.98185	-21.87080	-90.19962	-10.67422	21.72517	-137.97058	-2.04268	-1.02263	-89.65792	-9.47163	-1.75864	1.07874
3500	-40.97075	88.26107	-134.47824	92.92987	-64.94940	-99.75032	0.74266	12.01392	88.46024	-9.98662	-21.86174	-90.22407	-10.67307	21.73900	-137.97232	-2.05185	-1.02460	-89.65788	-9.48930	-1.74902	1.06622
3501	-58.47054	88.17187	-136.10226	92.81860	-64.84880	-99.88396	0.68518	12.04800	88.47081	-9.99164	-21.84928	-90.24226	-10.67136	21.75105	-137.97504	-2.06099	-1.02653	-89.65781	-9.50305	-1.74051	1.05048
3502	-75.64626	88.08836	-137.34149	92.71400	-64.74982	-100.01018	0.63399	12.07954	88.48030	-9.99686	-21.83354	-90.25452	-10.66900	21.76127	-137.97874	-2.06985	-1.02844	-89.65769	-9.51293	-1.73285	1.03213
3503	-92.06121	88.01119	-138.26611	92.61669	-64.65244	-100.12890	0.58906	12.10859	88.48868	-10.00220	-21.81465	-90.26117	-10.66591	21.76958	-137.98340	-2.07822	-1.03031	-89.65753	-9.51906	-1.72581	1.01179
3504	-107.40715	87.94083	-138.93805	92.52728	-64.55667	-100.24019	0.55021	12.13522	88.49595	-10.00759	-21.79274	-90.26263	-10.66201	21.77591	-137.98891	-2.08592	-1.03212	-89.65734	-9.52165	-1.71919	0.99004
3505	-121.48289	87.87762	-139.41048	92.44628	-64.46265	-100.34416	0.51712	12.15953	88.50214	-10.01294	-21.76798	-90.25932	-10.65725	21.78023	-137.99525	-2.09282	-1.03388	-89.65712	-9.52099	-1.71284	0.96743
3506	-134.17432	87.82175	-139.72781	92.37419	-64.37062	-100.44095	0.48938	12.18161	88.50732	-10.01820	-21.74053	-90.25168	-10.65159	21.78248	-138.00244	-2.09882	-1.03556	-89.65688	-9.51746	-1.70669	0.94446
3507	-145.43553	87.77331	-139.92625	92.31143	-64.28088	-100.53059	0.46650	12.20150	88.51158	-10.02331	-21.71058	-90.24015	-10.64504	21.78264	-138.01047	-2.10379	-1.03717	-89.65662	-9.51147	-1.70067	0.92156
3508	-155.27159	87.73225	-140.03470	92.25832	-64.19387	-100.61312	0.44795	12.21925	88.51501	-10.02820	-21.67832	-90.22520	-10.63765	21.78069	-138.01932	-2.10761	-1.03872	-89.65635	-9.50346	-1.69479	0.89914
3509	-163.72331	87.69845	-140.07556	92.21503	-64.11004	-100.68852	0.43318	12.23490	88.51769	-10.03286	-21.64392	-90.20731	-10.62947	21.77659	-138.02893	-2.11017	-1.04024	-89.65609	-9.49389	-1.68908	0.87751
3510	-170.85410	87.67173	-140.06532	92.18164	-64.02990	-100.75674	0.42163	12.24854	88.51973	-10.03724	-21.60755	-90.18687	-10.62058	21.77035	-138.03925	-2.11135	-1.04176	-89.65584	-9.48317	-1.68360	0.85691
3511	-176.73857	87.65187	-140.01518	92.15807	-63.95397	-100.81761	0.41276	12.26023	88.52122	-10.04131	-21.56936	-90.16430	-10.61098	21.76195	-138.05023	-2.11104	-1.04336	-89.65562	-9.47171	-1.67843	0.83754
3512	-181.45284	87.63861	-139.93185	92.14417	-63.88273	-100.87096	0.40609	12.27007	88.52224	-10.04506	-21.52947	-90.13991	-10.60061	21.75142	-138.06189	-2.10912	-1.04510	-89.65546	-9.45986	-1.67365	0.81951
3513	-185.06589	87.63169	-139.81868	92.13966	-63.81661	-100.91655	0.40120	12.27814	88.52288	-10.04850	-21.48799	-90.11394	-10.58940	21.73880	-138.07428	-2.10546	-1.04708	-89.65536	-9.44793	-1.66935	0.80287
3514	-187.63292	87.63083	-139.67657	92.14428	-63.75599	-100.95416	0.39772	12.28453	88.52320	-10.05163	-21.44501	-90.08654	-10.57726	21.72417	-138.08748	-2.09996	-1.04935	-89.65536	-9.43618	-1.66559	0.78759
3515	-189.19011	87.63573	-139.50461	92.15765	-63.70115	-100.98364	0.39535	12.28937	88.52327	-10.05447	-21.40064	-90.05785	-10.56414	21.70764	-138.10152	-2.09255	-1.05188	-89.65549	-9.42481	-1.66246	0.77360
3516	-189.75116	87.64609	-139.30060	92.17940	-63.65227	-101.00481	0.39390	12.29282	88.52311	-10.05706	-21.35496	-90.02794	-10.55007	21.68931	-138.11636	-2.08317	-1.05463	-89.65575	-9.41396	-1.66001	0.76079
3517	-189.30502	87.66158	-139.06143	92.20911	-63.60945	-101.01753	0.39327	12.29506	88.52276	-10.05947	-21.30810	-89.99694	-10.53514	21.66933	-138.13191	-2.07186	-1.05753	-89.65617	-9.40371	-1.65827	0.74902
3518	-187.81525	87.68187	-138.78339	92.24641	-63.57265	-101.02179	0.39347	12.29632	88.52221	-10.06174	-21.26016	-89.96495	-10.51948	21.64786	-138.14803	-2.05863	-1.06047	-89.65674	-9.39413	-1.65727	0.73815
3519	-185.22044	87.70663	-138.46243	92.29097	-63.54175	-101.01761	0.39458	12.29680	88.52145	-10.06395	-21.21127	-89.93211	-10.50329	21.62505	-138.16449	-2.04352	-1.06341	-89.65747	-9.38521	-1.65701	0.72810
3520	-181.43629	87.73554	-138.09448	92.34248	-63.51647	-101.00513	0.39677	12.29672	88.52046	-10.06617	-21.16153	-89.89857	-10.48678	21.60109	-138.18114	-2.02655	-1.06626	-89.65836	-9.37691	-1.65749	0.71879
3521	-176.35933	87.76826	-137.67538	92.40070	-63.49646	-100.98458	0.40024	12.29625	88.51920	-10.06849	-21.11105	-89.86447	-10.47013	21.57616	-138.19777	-2.00777	-1.06901	-89.65942	-9.36917	-1.65869	0.71019
3522	-169.87216	87.80450	-137.20078	92.46542	-63.48128	-100.95639	0.40523	12.29556	88.51762	-10.07098	-21.05992	-89.82993	-10.45353	21.55046	-138.21416	-1.98731	-1.07163	-89.66064	-9.36189	-1.66057	0.70231
3523	-161.85060	87.84393	-136.66614	92.53648	-63.47038	-100.92110	0.41197	12.29477	88.51569	-10.07370	-21.00822	-89.79507	-10.43712	21.52416	-138.23010	-1.96528	-1.07412	-89.66199	-9.35497	-1.66306	0.69518
3524	-152.17220	87.88629	-136.06682	92.61375	-63.46320	-100.87938	0.42062	12.29399	88.51337	-10.07670	-20.95604	-89.76002	-10.42103	21.49745	-138.24536	-1.94183	-1.07652	-89.66348	-9.34826	-1.66612	0.68889
3525	-140.72699	87.93130	-135.39822	92.69710	-63.45913	-100.83202	0.43131	12.29329	88.51065	-10.08002	-20.90345	-89.72490	-10.40536	21.47046	-138.25970	-1.91709	-1.07887	-89.66508	-9.34162	-1.66966	0.68349
3526	-127.43027	87.97868	-134.65591	92.78647	-63.45755	-100.77982	0.44404	12.29274	88.50755	-10.08367	-20.85053	-89.68977	-10.39019	21.44335	-138.27290	-1.89125	-1.08124	-89.66678	-9.33489	-1.67360	0.67907
3527	-112.23817	88.02814	-133.83536	92.88177	-63.45789	-100.72368	0.45873	12.29238	88.50406	-10.08765	-20.79735	-89.65469	-10.37555	21.41624	-138.28485	-1.86450	-1.08370	-89.66854	-9.32793	-1.67784	0.67568
3528	-95.16553	88.07941	-132.93161	92.98289	-63.45966	-100.66443	0.47525	12.29221	88.50026	-10.09194	-20.74397	-89.61964	-10.36145	21.38926	-138.29547	-1.83703	-1.08630	-89.67035	-9.32057	-1.68224	0.67339
3529	-76.30611	88.13219	-131.93919	93.08966	-63.46241	-100.60282	0.49337	12.29225	88.49618	-10.09651	-20.69047	-89.58463	-10.34786	21.36255	-138.30481	-1.80904	-1.08912	-89.67219	-9.31271	-1.68669	0.67223
3530	-55.85490	88.18620	-130.85245	93.20187	-63.46579	-100.53955	0.51282	12.29251	88.49187	-10.10133	-20.63698	-89.54967	-10.33479	21.33621	-138.31284	-1.78071	-1.09217	-89.67403	-9.30425	-1.69102	0.67221
3531	-34.13274	88.24110	-129.66556	93.31921	-63.46953	-100.47517	0.53322	12.29306	88.48738	-10.10637	-20.58359	-89.51474	-10.32224	21.31039	-138.31955	-1.75224	-1.09544	-89.67588	-9.29513	-1.69511	0.67335
3532	-11.61331	88.29654	-128.37257	93.44137	-63.47348	-100.41013	0.55418	12.29394	88.48277	-10.11161	-20.53045	-89.47987	-10.31023	21.28522	-138.32492	-1.72387	-1.09889	-89.67770	-9.28533	-1.69881	0.67563
3533	11.07666	88.35217	-126.96729	93.56798	-63.47757	-100.34471	0.57526	12.29516	88.47810	-10.11705	-20.47766	-89.44510	-10.29875	21.26084	-138.32886	-1.69583	-1.10246	-89.67949	-9.27486	-1.70201	0.67902
3534	33.24074	88.40766	-125.44305	93.69864	-63.48180	-100.27910	0.59602	12.29670	88.47343	-10.12270	-20.42537	-89.41050	-10.28779	21.23738	-138.33136	-1.66836	-1.10608	-89.68121	-9.26374	-1.70460	0.68353
3535	54.25288	88.46268	-123.79283	93.83292	-63.48623	-100.21335	0.61602	12.29847	88.46883	-10.12861	-20.37368	-89.37627	-10.27736	21.21497	-138.33243	-1.64165	-1.10971	-89.68285	-9.25204	-1.70647	0.68916
3536	73.64192	88.51688	-122.00992	93.97032	-63.49097	-100.14738	0.63483	12.30035	88.46437	-10.13479	-20.32274	-89.34263	-10.26749	21.19373	-138.33203	-1.61590	-1.11331	-89.68442	-9.23984	-1.70755	0.69592
3537	91.09286	88.56995	-120.08919	94.11032	-63.49620	-100.08105	0.65210	12.30222	88.46009	-10.14128	-20.27267	-89.30984	-10.25823	21.17376	-138.33017	-1.59129	-1.11688	-89.68588	-9.22724	-1.70778	0.70378
3538	106.42162	88.62150	-118.02818	94.25237	-63.50212	-100.01414	0.66750	12.30396	88.45605	-10.14812	-20.22361	-89.27818	-10.24971	21.15512	-138.32672	-1.56797	-1.12040	-89.68725	-9.21431	-1.70717	0.71268
3539	119.55132	88.67114	-115.82775	94.39590	-63.50901	-99.94633	0.68074	12.30547	88.45232	-10.15531	-20.17564	-89.24793	-10.24208	21.13785	-138.32161	-1.54609	-1.12388	-89.68851	-9.20113	-1.70575	0.72253
3540	130.49077	88.71848	-113.49223	94.54044	-63.51715	-99.87733	0.69160	12.30662	88.44894	-10.16285	-20.12886	-89.21935	-10.23552	21.12191	-138.31470	-1.52576	-1.12733	-89.68964	-9.18775	-1.70360	0.73318
3541	139.31479	88.76312	-111.02924	94.68546	-63.52683	-99.80681	0.69989	12.30725	88.44598	-10.17073	-20.08335	-89.19265	-10.23024	21.10725	-138.30583	-1.50708	-1.13077	-89.69065	-9.17425	-1.70082	0.74445
3542	146.14688	88.80471	-108.44887	94.83051	-63.53829	-99.73456	0.70554	12.30724	88.44350	-10.17891	-20.03920	-89.16807	-10.22649	21.09376	-138.29489	-1.49018	-1.13419	-89.69153	-9.16068	-1.69753	0.75617
3543	151.14388	88.84292	-105.76283	94.97510	-63.55173	-99.66037	0.70857	12.30647	88.44150	-10.18735	-19.99649	-89.14582	-10.22451	21.08131	-138.28178	-1.47521	-1.13751	-89.69227	-9.14711	-1.69385	0.76820
3544	154.48361	88.87746	-102.98390	95.11879	-63.56727	-99.58410	0.70913	12.30485	88.44001	-10.19599	-19.95529	-89.12614	-10.22449	21.06977	-138.26653	-1.46221	-1.14066	-89.69288	-9.13362	-1.68990	0.78041
3545	156.35521	88.90808	-100.12609	95.26118	-63.58498	-99.50566	0.70746	12.30232	88.43902	-10.20479	-19.91564	-89.10918	-10.22657	21.05903	-138.24927	-1.45115	-1.14352	-89.69337	-9.12030	-1.68579	0.79271
3546	156.95200	88.93456	-97.20522	95.40189	-63.60482	-99.42498	0.70391	12.29885	88.43848	-10.21371	-19.87757	-89.09504	-10.23079	21.04902	-138.23022	-1.44190	-1.14600	-89.69377	-9.10727	-1.68162	0.80504
3547	156.46573	88.95674	-94.23936	95.54061	-63.62672	-99.34212	0.69883	12.29444	88.43831	-10.22267	-19.84106	-89.08376	-10.23709	21.03963	-138.20964	-1.43432	-1.14801	-89.69408	-9.09461	-1.67748	0.81737
3548	155.08127	88.97450	-91.24788	95.67711	-63.65054	-99.25720	0.69262	12.28913	88.43845	-10.23163	-19.80608	-89.07528	-10.24532	21.03082	-138.18777	-1.42831	-1.14949	-89.69433	-9.08242	-1.67345	0.82964
3549	152.97145	88.98779	-88.24969	95.81121	-63.67603	-99.17039	0.68568	12.28299	88.43886	-10.24054	-19.77258	-89.06950	-10.25527	21.02254	-138.16490	-1.42373	-1.15047	-89.69451	-9.07078	-1.66957	0.84186
3550	150.29408	88.99661	-85.26225	95.94281	-63.70295	-99.08194	0.67841	12.27613	88.43945	-10.24939	-19.74052	-89.06633	-10.26661	21.01474	-138.14137	-1.42042	-1.15101	-89.69464	-9.05976	-1.66586	0.85408
3551	147.19070	89.00098	-82.30150	96.07189	-63.73096	-98.99208	0.67120	12.26867	88.44015	-10.25816	-19.70985	-89.06563	-10.27900	21.00742	-138.11758	-1.41814	-1.15126	-89.69473	-9.04942	-1.66229	0.86639
3552	143.78661	89.00100	-79.38245	96.19849	-63.75971	-98.90114	0.66442	12.26074	88.44089	-10.26687	-19.68054	-89.06725	-10.29204	21.00055	-138.09396	-1.41659	-1.15139	-89.69478	-9.03979	-1.65880	0.87891
3553	140.19167	88.99678	-76.51971	96.32268	-63.78886	-98.80942	0.65840	12.25249	88.44160	-10.27552	-19.65258	-89.07105	-10.30536	20.99414	-138.07088	-1.41554	-1.15157	-89.69482	-9.03089	-1.65529	0.89179
3554	136.50092	88.98848	-73.72768	96.44457	-63.81802	-98.71725	0.65349	12.24405	88.44220	-10.28413	-19.62596	-89.07685	-10.31861	20.98817	-138.04874	-1.41482	-1.15193	-89.69485	-9.02273	-1.65166	0.90516
3555	132.79468	88.97628	-71.01961	96.56428	-63.84680	-98.62498	0.64995	12.23562	88.44260	-10.29273	-19.60073	-89.08450	-10.33154	20.98267	-138.02783	-1.41431	-1.15257	-89.69489	-9.01530	-1.64779	0.91918
3556	129.13867	88.96035	-68.40677	96.68191	-63.87483	-98.53288	0.64805	12.22735	88.44273	-10.30133	-19.57694	-89.09382	-10.34397	20.97766	-138.00858	-1.41395	-1.15353	-89.69493	-9.00857	-1.64356	0.93400
3557	125.58545	88.94088	-65.89851	96.79759	-63.90173	-98.44131	0.64796	12.21943	88.44253	-10.30999	-19.55465	-89.10469	-10.35573	20.97320	-137.99127	-1.41364	-1.15484	-89.69498	-9.00254	-1.63886	0.94981
3558	122.17617	88.91806	-63.50284	96.91148	-63.92715	-98.35056	0.64984	12.21200	88.44191	-10.31875	-19.53393	-89.11697	-10.36673	20.96932	-137.97617	-1.41328	-1.15646	-89.69505	-8.99717	-1.63357	0.96676
3559	118.94209	88.89207	-61.22653	97.02377	-63.95073	-98.26089	0.65388	12.20525	88.44084	-10.32763	-19.51485	-89.13049	-10.37691	20.96611	-137.96336	-1.41276	-1.15833	-89.69513	-8.99244	-1.62765	0.98502
3560	115.90587	88.86314	-59.07522	97.13460	-63.97211	-98.17250	0.66022	12.19934	88.43929	-10.33668	-19.49746	-89.14513	-10.38623	20.96362	-137.95293	-1.41196	-1.16036	-89.69524	-8.98832	-1.62104	1.00472
3561	113.08314	88.83144	-57.05373	97.24413	-63.99096	-98.08553	0.66908	12.19448	88.43721	-10.34591	-19.48180	-89.16080	-10.39474	20.96191	-137.94482	-1.41076	-1.16245	-89.69538	-8.98475	-1.61372	1.02595
3562	110.48396	88.79723	-55.16637	97.35247	-64.00693	-98.00000	0.68064	12.19086	88.43456	-10.35533	-19.46791	-89.17741	-10.40251	20.96101	-137.93895	-1.40908	-1.16449	-89.69555	-8.98169	-1.60571	1.04878
3563	108.11410	88.76077	-53.41722	97.45972	-64.01971	-97.91587	0.69513	12.18870	88.43134	-10.36495	-19.45576	-89.19490	-10.40965	20.96092	-137.93509	-1.40688	-1.16642	-89.69575	-8.97906	-1.59706	1.07323
3564	105.97585	88.72235	-51.81007	97.56595	-64.02907	-97.83300	0.71275	12.18822	88.42748	-10.37474	-19.44535	-89.21325	-10.41626	20.96162	-137.93291	-1.40412	-1.16818	-89.69597	-8.97682	-1.58785	1.09926
3565	104.06836	88.68227	-50.34781	97.67119	-64.03477	-97.75112	0.73367	12.18962	88.42302	-10.38466	-19.43660	-89.23239	-10.42242	20.96307	-137.93207	-1.40082	-1.16977	-89.69621	-8.97487	-1.57818	1.12679
3566	102.38776	88.64085	-49.03204	97.77544	-64.03668	-97.66997	0.75799	12.19312	88.41792	-10.39467	-19.42944	-89.25228	-10.42819	20.96523	-137.93224	-1.39703	-1.17116	-89.69647	-8.97317	-1.56816	1.15572
3567	100.92763	88.59842	-47.86291	97.87865	-64.03462	-97.58926	0.78571	12.19892	88.41218	-10.40470	-19.42377	-89.27283	-10.43361	20.96804	-137.93307	-1.39285	-1.17237	-89.69673	-8.97165	-1.55792	1.18594
3568	99.67950	88.55531	-46.83922	97.98074	-64.02835	-97.50873	0.81678	12.20720	88.40581	-10.41468	-19.41949	-89.29394	-10.43874	20.97143	-137.93428	-1.38844	-1.17341	-89.69698	-8.97027	-1.54759	1.21727
3569	98.63354	88.51191	-45.95874	98.08160	-64.01752	-97.42813	0.85104	12.21809	88.39882	-10.42454	-19.41650	-89.31548	-10.44359	20.97534	-137.93562	-1.38393	-1.17428	-89.69720	-8.96900	-1.53730	1.24956
3570	97.77912	88.46857	-45.21851	98.18117	-64.00166	-97.34721	0.88827	12.23171	88.39124	-10.43417	-19.41467	-89.33727	-10.44820	20.97974	-137.93697	-1.37947	-1.17499	-89.69738	-8.96782	-1.52720	1.28256
3571	97.10538	88.42574	-44.61514	98.27931	-63.98020	-97.26582	0.92816	12.24816	88.38311	-10.44350	-19.41389	-89.35911	-10.45257	20.98457	-137.93819	-1.37516	-1.17550	-89.69752	-8.96669	-1.51745	1.31605
3572	96.60148	88.38383	-44.14482	98.37595	-63.95251	-97.18378	0.97034	12.26749	88.37448	-10.45243	-19.41402	-89.38077	-10.45674	20.98979	-137.93919	-1.37113	-1.17579	-89.69759	-8.96559	-1.50817	1.34971
3573	96.25647	88.34334	-43.80322	98.47100	-63.91785	-97.10100	1.01434	12.28976	88.36542	-10.46087	-19.41492	-89.40203	-10.46073	20.99535	-137.93990	-1.36748	-1.17582	-89.69762	-8.96450	-1.49951	1.38325
3574	96.05886	88.30469	-43.58482	98.56443	-63.87541	-97.01744	1.05966	12.31497	88.35599	-10.46876	-19.41647	-89.42271	-10.46457	21.00118	-137.94023	-1.36433	-1.17557	-89.69759	-8.96338	-1.49158	1.41638
3575	95.99597	88.26830	-43.48233	98.65620	-63.82431	-96.93307	1.10575	12.34310	88.34627	-10.47604	-19.41857	-89.44270	-10.46830	21.00723	-137.94011	-1.36180	-1.17500	-89.69750	-8.96222	-1.48444	1.44884
3576	96.05362	88.23454	-43.48630	98.74625	-63.76357	-96.84801	1.15203	12.37411	88.33636	-10.48268	-19.42117	-89.46196	-10.47196	21.01342	-137.93942	-1.35996	-1.17410	-89.69736	-8.96102	-1.47809	1.48047
3577	96.21635	88.20370	-43.58538	98.83453	-63.69220	-96.76244	1.19795	12.40794	88.32635	-10.48864	-19.42426	-89.48054	-10.47559	21.01965	-137.93814	-1.35889	-1.17285	-89.69717	-8.95979	-1.47251	1.51115
3578	96.46820	88.17601	-43.76709	98.92097	-63.60912	-96.67656	1.24294	12.44450	88.31629	-10.49393	-19.42786	-89.49847	-10.47922	21.02585	-137.93629	-1.35857	-1.17125	-89.69695	-8.95854	-1.46761	1.54084
3579	96.79346	88.15169	-44.01860	99.00543	-63.51322	-96.59068	1.28647	12.48371	88.30627	-10.49854	-19.43197	-89.51578	-10.48283	21.03194	-137.93391	-1.35899	-1.16935	-89.69669	-8.95729	-1.46332	1.56950
3580	97.17704	88.13094	-44.32722	99.08779	-63.40339	-96.50508	1.32805	12.52547	88.29631	-10.50245	-19.43661	-89.53244	-10.48639	21.03783	-137.93117	-1.36012	-1.16721	-89.69640	-8.95607	-1.45955	1.59710
3581	97.60460	88.11395	-44.68049	99.16788	-63.27846	-96.42010	1.36723	12.56974	88.28650	-10.50567	-19.44178	-89.54841	-10.48981	21.04346	-137.92819	-1.36192	-1.16491	-89.69609	-8.95492	-1.45623	1.62368
3582	98.06266	88.10086	-45.06642	99.24553	-63.13725	-96.33609	1.40360	12.61643	88.27686	-10.50818	-19.44745	-89.56355	-10.49299	21.04875	-137.92526	-1.36438	-1.16253	-89.69576	-8.95387	-1.45331	1.64927
3583	98.53873	88.09180	-45.47366	99.32053	-62.97856	-96.25331	1.43679	12.66549	88.26742	-10.51002	-19.45358	-89.57776	-10.49578	21.05366	-137.92258	-1.36743	-1.16018	-89.69542	-8.95297	-1.45076	1.67393
3584	99.02106	88.08685	-45.89130	99.39268	-62.80118	-96.17200	1.46649	12.71690	88.25824	-10.51117	-19.46009	-89.59090	-10.49802	21.05813	-137.92038	-1.37103	-1.15792	-89.69505	-8.95226	-1.44858	1.69774
3585	99.49810	88.08609	-46.30841	99.46177	-62.60390	-96.09229	1.49242	12.77066	88.24935	-10.51165	-19.46694	-89.60285	-10.49957	21.06213	-137.91890	-1.37509	-1.15582	-89.69466	-8.95178	-1.44679	1.72078
